gvkey,iid,datadate,tic,conm,navm,prccm,prchm,prclm,cmth,cyear,exchg
001161,01,2002-02-28,AMD,ADVANCED MICRO DEVICES,,13.5000,15.9800,12.6300,2,2002,14
001161,01,2002-03-31,AMD,ADVANCED MICRO DEVICES,,14.7100,17.2800,13.7800,3,2002,14
001161,01,2002-04-30,AMD,ADVANCED MICRO DEVICES,,11.1800,15.3000,10.9500,4,2002,14
001161,01,2002-05-31,AMD,ADVANCED MICRO DEVICES,,11.4300,12.9500,10.4000,5,2002,14
001161,01,2002-06-30,AMD,ADVANCED MICRO DEVICES,,9.7200,11.4100,7.9500,6,2002,14
001161,01,2002-07-31,AMD,ADVANCED MICRO DEVICES,,8.0300,10.3000,7.4600,7,2002,14
001161,01,2002-08-31,AMD,ADVANCED MICRO DEVICES,,8.8500,10.8800,7.0100,8,2002,14
001161,01,2002-09-30,AMD,ADVANCED MICRO DEVICES,,5.3400,8.6900,5.2000,9,2002,14
001161,01,2002-10-31,AMD,ADVANCED MICRO DEVICES,,6.1400,6.4500,3.1000,10,2002,14
001161,01,2002-11-30,AMD,ADVANCED MICRO DEVICES,,9.0000,9.1000,5.4400,11,2002,14
001161,01,2002-12-31,AMD,ADVANCED MICRO DEVICES,,6.4600,9.6000,6.1800,12,2002,14
001161,01,2003-01-31,AMD,ADVANCED MICRO DEVICES,,5.2400,7.7900,4.9900,1,2003,14
001161,01,2003-02-28,AMD,ADVANCED MICRO DEVICES,,5.4900,5.6700,4.7800,2,2003,14
001161,01,2003-03-31,AMD,ADVANCED MICRO DEVICES,,6.1800,7.2400,5.1000,3,2003,14
001161,01,2003-04-30,AMD,ADVANCED MICRO DEVICES,,7.4400,8.5900,6.0000,4,2003,14
001161,01,2003-05-31,AMD,ADVANCED MICRO DEVICES,,7.2800,7.8800,6.8000,5,2003,14
001161,01,2003-06-30,AMD,ADVANCED MICRO DEVICES,,6.4100,7.3900,5.8000,6,2003,14
001161,01,2003-07-31,AMD,ADVANCED MICRO DEVICES,,7.3000,7.5200,6.2500,7,2003,14
001161,01,2003-08-31,AMD,ADVANCED MICRO DEVICES,,11.2900,11.3600,7.0700,8,2003,14
001161,01,2003-09-30,AMD,ADVANCED MICRO DEVICES,,11.1100,12.8700,10.5200,9,2003,14
001161,01,2003-10-31,AMD,ADVANCED MICRO DEVICES,,15.2000,15.5600,11.0100,10,2003,14
001161,01,2003-11-30,AMD,ADVANCED MICRO DEVICES,,17.9700,18.5000,15.4200,11,2003,14
001161,01,2003-12-31,AMD,ADVANCED MICRO DEVICES,,14.9000,18.3900,13.8000,12,2003,14
001161,01,2004-01-31,AMD,ADVANCED MICRO DEVICES,,14.8600,17.5000,14.2500,1,2004,14
001161,01,2004-02-29,AMD,ADVANCED MICRO DEVICES,,15.0000,15.8500,13.6000,2,2004,14
001161,01,2004-03-31,AMD,ADVANCED MICRO DEVICES,,16.2300,16.4000,13.7000,3,2004,14
001161,01,2004-04-30,AMD,ADVANCED MICRO DEVICES,,14.2200,17.6000,13.9800,4,2004,14
001161,01,2004-05-31,AMD,ADVANCED MICRO DEVICES,,15.5500,15.5500,13.6500,5,2004,14
001161,01,2004-06-30,AMD,ADVANCED MICRO DEVICES,,15.9000,16.3500,14.0600,6,2004,14
001161,01,2004-07-31,AMD,ADVANCED MICRO DEVICES,,12.4900,15.9000,11.0300,7,2004,14
001161,01,2004-08-31,AMD,ADVANCED MICRO DEVICES,,11.4300,12.4400,10.7600,8,2004,14
001161,01,2004-09-30,AMD,ADVANCED MICRO DEVICES,,13.0000,13.2300,10.7600,9,2004,14
001161,01,2004-10-31,AMD,ADVANCED MICRO DEVICES,,16.8200,16.8500,13.0900,10,2004,14
001161,01,2004-11-30,AMD,ADVANCED MICRO DEVICES,,21.2800,22.4900,16.4500,11,2004,14
001161,01,2004-12-31,AMD,ADVANCED MICRO DEVICES,,22.0200,24.9500,20.5100,12,2004,14
001161,01,2005-01-31,AMD,ADVANCED MICRO DEVICES,,15.8000,22.3000,14.6300,1,2005,14
001161,01,2005-02-28,AMD,ADVANCED MICRO DEVICES,,17.4500,18.4500,15.8500,2,2005,14
001161,01,2005-03-31,AMD,ADVANCED MICRO DEVICES,,16.1200,18.0200,15.1100,3,2005,14
001161,01,2005-04-30,AMD,ADVANCED MICRO DEVICES,,14.2300,17.5000,14.0800,4,2005,14
001161,01,2005-05-31,AMD,ADVANCED MICRO DEVICES,,16.4000,16.6200,14.2100,5,2005,14
001161,01,2005-06-30,AMD,ADVANCED MICRO DEVICES,,17.3400,18.3400,16.3000,6,2005,14
001161,01,2005-07-31,AMD,ADVANCED MICRO DEVICES,,20.0800,20.8400,17.2200,7,2005,14
001161,01,2005-08-31,AMD,ADVANCED MICRO DEVICES,,20.7700,21.3000,19.8200,8,2005,14
001161,01,2005-09-30,AMD,ADVANCED MICRO DEVICES,,25.2000,25.7500,20.6900,9,2005,14
001161,01,2005-10-31,AMD,ADVANCED MICRO DEVICES,,23.2200,26.0700,20.2200,10,2005,14
001161,01,2005-11-30,AMD,ADVANCED MICRO DEVICES,,26.1800,27.3600,22.7800,11,2005,14
001161,01,2005-12-31,AMD,ADVANCED MICRO DEVICES,,30.6000,31.8400,25.2500,12,2005,14
001161,01,2006-01-31,AMD,ADVANCED MICRO DEVICES,,41.8000,42.0100,30.8800,1,2006,14
001161,01,2006-02-28,AMD,ADVANCED MICRO DEVICES,,38.6700,42.4200,38.3200,2,2006,14
001161,01,2006-03-31,AMD,ADVANCED MICRO DEVICES,,33.1600,42.7000,32.5900,3,2006,14
001161,01,2006-04-30,AMD,ADVANCED MICRO DEVICES,,32.3500,35.7500,29.9700,4,2006,14
001161,01,2006-05-31,AMD,ADVANCED MICRO DEVICES,,30.8900,34.9600,29.6800,5,2006,14
001161,01,2006-06-30,AMD,ADVANCED MICRO DEVICES,,24.4200,31.9200,23.4600,6,2006,14
001161,01,2006-07-31,AMD,ADVANCED MICRO DEVICES,,19.3900,24.7200,16.9000,7,2006,14
001161,01,2006-08-31,AMD,ADVANCED MICRO DEVICES,,24.9900,25.7200,18.8400,8,2006,14
001161,01,2006-09-30,AMD,ADVANCED MICRO DEVICES,,24.8500,27.9000,23.7200,9,2006,14
001161,01,2006-10-31,AMD,ADVANCED MICRO DEVICES,,21.2700,25.6900,20.0000,10,2006,14
001161,01,2006-11-30,AMD,ADVANCED MICRO DEVICES,,21.5700,22.3300,20.5600,11,2006,14
001161,01,2006-12-31,AMD,ADVANCED MICRO DEVICES,,20.3500,23.0000,19.9000,12,2006,14
001161,01,2007-01-31,AMD,ADVANCED MICRO DEVICES,,15.5500,20.6300,15.5200,1,2007,14
001161,01,2007-02-28,AMD,ADVANCED MICRO DEVICES,,15.0700,15.9100,14.4300,2,2007,14
001161,01,2007-03-31,AMD,ADVANCED MICRO DEVICES,,13.0600,14.9800,12.9600,3,2007,14
001161,01,2007-04-30,AMD,ADVANCED MICRO DEVICES,,13.8200,14.7500,12.6000,4,2007,14
001161,01,2007-05-31,AMD,ADVANCED MICRO DEVICES,,14.2700,15.9500,13.0000,5,2007,14
001161,01,2007-06-30,AMD,ADVANCED MICRO DEVICES,,14.3000,14.8800,13.2800,6,2007,14
001161,01,2007-07-31,AMD,ADVANCED MICRO DEVICES,,13.5400,16.1900,13.3900,7,2007,14
001161,01,2007-08-31,AMD,ADVANCED MICRO DEVICES,,13.0000,13.6300,11.2700,8,2007,14
001161,01,2007-09-30,AMD,ADVANCED MICRO DEVICES,,13.2000,13.9200,12.5500,9,2007,14
001161,01,2007-10-31,AMD,ADVANCED MICRO DEVICES,,13.0800,14.7300,12.5500,10,2007,14
001161,01,2007-11-30,AMD,ADVANCED MICRO DEVICES,,9.7600,13.8000,9.6500,11,2007,14
001161,01,2007-12-31,AMD,ADVANCED MICRO DEVICES,,7.5000,9.9000,7.2600,12,2007,14
001161,01,2008-01-31,AMD,ADVANCED MICRO DEVICES,,7.5900,7.7900,5.3100,1,2008,14
001161,01,2008-02-29,AMD,ADVANCED MICRO DEVICES,,7.2100,8.0800,6.2200,2,2008,14
001161,01,2008-03-31,AMD,ADVANCED MICRO DEVICES,,5.8900,7.2100,5.7600,3,2008,14
001161,01,2008-04-30,AMD,ADVANCED MICRO DEVICES,,5.9600,6.4800,5.6100,4,2008,14
001161,01,2008-05-31,AMD,ADVANCED MICRO DEVICES,,6.8800,7.4800,5.9700,5,2008,14
001161,01,2008-06-30,AMD,ADVANCED MICRO DEVICES,,5.8300,7.9800,5.6700,6,2008,14
001161,01,2008-07-31,AMD,ADVANCED MICRO DEVICES,,4.2100,5.8400,4.1100,7,2008,14
001161,01,2008-08-31,AMD,ADVANCED MICRO DEVICES,,6.2900,6.3500,4.0500,8,2008,14
001161,01,2008-09-30,AMD,ADVANCED MICRO DEVICES,,5.2500,6.4700,3.0000,9,2008,14
001161,01,2008-10-31,AMD,ADVANCED MICRO DEVICES,,3.5000,5.5600,2.6500,10,2008,14
001161,01,2008-11-30,AMD,ADVANCED MICRO DEVICES,,2.3600,3.8700,1.6200,11,2008,14
001161,01,2008-12-31,AMD,ADVANCED MICRO DEVICES,,2.1600,2.3700,1.9200,12,2008,14
001161,01,2009-01-31,AMD,ADVANCED MICRO DEVICES,,2.1900,2.8500,1.8600,1,2009,14
001161,01,2009-02-28,AMD,ADVANCED MICRO DEVICES,,2.1800,2.5100,2.0000,2,2009,14
001161,01,2009-03-31,AMD,ADVANCED MICRO DEVICES,,3.0500,3.7800,2.0100,3,2009,14
001161,01,2009-04-30,AMD,ADVANCED MICRO DEVICES,,3.6100,3.9200,2.9200,4,2009,14
001161,01,2009-05-31,AMD,ADVANCED MICRO DEVICES,,4.5400,4.8400,3.5500,5,2009,14
001161,01,2009-06-30,AMD,ADVANCED MICRO DEVICES,,3.8700,4.9000,3.4250,6,2009,14
001161,01,2009-07-31,AMD,ADVANCED MICRO DEVICES,,3.6600,4.2500,3.2200,7,2009,14
001161,01,2009-08-31,AMD,ADVANCED MICRO DEVICES,,4.3600,4.5500,3.4700,8,2009,14
001161,01,2009-09-30,AMD,ADVANCED MICRO DEVICES,,5.6600,6.3000,4.1300,9,2009,14
001161,01,2009-10-31,AMD,ADVANCED MICRO DEVICES,,4.6000,6.3600,4.5450,10,2009,14
001161,01,2009-11-30,AMD,ADVANCED MICRO DEVICES,,7.0100,7.3300,4.3300,11,2009,14
001161,01,2009-12-31,AMD,ADVANCED MICRO DEVICES,,9.6800,10.0400,7.0100,12,2009,14
001161,01,2010-01-31,AMD,ADVANCED MICRO DEVICES,,7.4600,9.9000,7.3000,1,2010,14
001161,01,2010-02-28,AMD,ADVANCED MICRO DEVICES,,7.9100,8.2000,6.9800,2,2010,14
001161,01,2010-03-31,AMD,ADVANCED MICRO DEVICES,,9.2700,9.7400,7.9400,3,2010,14
001161,01,2010-04-30,AMD,ADVANCED MICRO DEVICES,,9.0700,10.2400,9.0600,4,2010,14
001161,01,2010-05-31,AMD,ADVANCED MICRO DEVICES,,8.5700,9.7800,7.6800,5,2010,14
001161,01,2010-06-30,AMD,ADVANCED MICRO DEVICES,,7.3200,9.1900,7.3000,6,2010,14
001161,01,2010-07-31,AMD,ADVANCED MICRO DEVICES,,7.4900,8.2500,6.9600,7,2010,14
001161,01,2010-08-31,AMD,ADVANCED MICRO DEVICES,,5.6100,7.7700,5.5300,8,2010,14
001161,01,2010-09-30,AMD,ADVANCED MICRO DEVICES,,7.1100,7.4400,5.6700,9,2010,14
001161,01,2010-10-31,AMD,ADVANCED MICRO DEVICES,,7.3350,7.6800,6.7700,10,2010,14
001161,01,2010-11-30,AMD,ADVANCED MICRO DEVICES,,7.2900,8.2400,7.2400,11,2010,14
001161,01,2010-12-31,AMD,ADVANCED MICRO DEVICES,,8.1800,8.4300,7.3700,12,2010,14
001161,01,2011-01-31,AMD,ADVANCED MICRO DEVICES,,7.8300,9.2500,7.3400,1,2011,14
001161,01,2011-02-28,AMD,ADVANCED MICRO DEVICES,,9.2100,9.5800,8.0300,2,2011,14
001161,01,2011-03-31,AMD,ADVANCED MICRO DEVICES,,8.6000,9.3900,7.9300,3,2011,14
001161,01,2011-04-30,AMD,ADVANCED MICRO DEVICES,,9.1000,9.1400,8.0100,4,2011,14
001161,01,2011-05-31,AMD,ADVANCED MICRO DEVICES,,8.6800,9.1700,8.3100,5,2011,14
001161,01,2011-06-30,AMD,ADVANCED MICRO DEVICES,,6.9900,8.6800,6.7200,6,2011,14
001161,01,2011-07-31,AMD,ADVANCED MICRO DEVICES,,7.3400,7.8700,6.0900,7,2011,14
001161,01,2011-08-31,AMD,ADVANCED MICRO DEVICES,,6.8300,7.5800,5.6000,8,2011,14
001161,01,2011-09-30,AMD,ADVANCED MICRO DEVICES,,5.0800,7.4400,5.0700,9,2011,14
001161,01,2011-10-31,AMD,ADVANCED MICRO DEVICES,,5.8300,6.0500,4.3100,10,2011,14
001161,01,2011-11-30,AMD,ADVANCED MICRO DEVICES,,5.6900,6.0000,4.9600,11,2011,14
001161,01,2011-12-31,AMD,ADVANCED MICRO DEVICES,,5.4000,5.8400,4.8200,12,2011,14
001161,01,2012-01-31,AMD,ADVANCED MICRO DEVICES,,6.7100,6.9500,5.3500,1,2012,14
001161,01,2012-02-29,AMD,ADVANCED MICRO DEVICES,,7.3500,7.6800,6.8000,2,2012,14
001161,01,2012-03-31,AMD,ADVANCED MICRO DEVICES,,8.0200,8.3500,6.7600,3,2012,14
001161,01,2012-04-30,AMD,ADVANCED MICRO DEVICES,,7.3600,8.2400,7.2100,4,2012,14
001161,01,2012-05-31,AMD,ADVANCED MICRO DEVICES,,6.0800,7.7200,5.8900,5,2012,14
001161,01,2012-06-30,AMD,ADVANCED MICRO DEVICES,,5.7300,6.1400,5.3200,6,2012,14
001161,01,2012-07-31,AMD,ADVANCED MICRO DEVICES,,4.0600,6.0800,3.9800,7,2012,14
001161,01,2012-08-31,AMD,ADVANCED MICRO DEVICES,,3.7200,4.4700,3.6000,8,2012,14
001161,01,2012-09-30,AMD,ADVANCED MICRO DEVICES,,3.3700,4.0200,3.2200,9,2012,14
001161,01,2012-10-31,AMD,ADVANCED MICRO DEVICES,,2.0500,3.4100,2.0300,10,2012,14
001161,01,2012-11-30,AMD,ADVANCED MICRO DEVICES,,2.2000,2.3500,1.8100,11,2012,14
001161,01,2012-12-31,AMD,ADVANCED MICRO DEVICES,,2.4000,2.5900,2.2100,12,2012,14
001161,01,2013-01-31,AMD,ADVANCED MICRO DEVICES,,2.6000,2.9300,2.4300,1,2013,14
001161,01,2013-02-28,AMD,ADVANCED MICRO DEVICES,,2.4900,2.8400,2.4400,2,2013,14
001161,01,2013-03-31,AMD,ADVANCED MICRO DEVICES,,2.5500,2.7500,2.3600,3,2013,14
001161,01,2013-04-30,AMD,ADVANCED MICRO DEVICES,,2.8200,2.8200,2.2600,4,2013,14
001161,01,2013-05-31,AMD,ADVANCED MICRO DEVICES,,4.0000,4.4200,2.7900,5,2013,14
001161,01,2013-06-30,AMD,ADVANCED MICRO DEVICES,,4.0800,4.2100,3.8100,6,2013,14
001161,01,2013-07-31,AMD,ADVANCED MICRO DEVICES,,3.7700,4.6500,3.5800,7,2013,14
001161,01,2013-08-31,AMD,ADVANCED MICRO DEVICES,,3.2700,3.8700,3.2500,8,2013,14
001161,01,2013-09-30,AMD,ADVANCED MICRO DEVICES,,3.8100,4.0000,3.2500,9,2013,14
001161,01,2013-10-31,AMD,ADVANCED MICRO DEVICES,,3.3400,4.1300,3.0400,10,2013,14
001161,01,2013-11-30,AMD,ADVANCED MICRO DEVICES,,3.6400,3.6800,3.2000,11,2013,14
001161,01,2013-12-31,AMD,ADVANCED MICRO DEVICES,,3.8700,3.8800,3.4800,12,2013,14
001161,01,2014-01-31,AMD,ADVANCED MICRO DEVICES,,3.4300,4.6000,3.3500,1,2014,14
001161,01,2014-02-28,AMD,ADVANCED MICRO DEVICES,,3.7100,3.7700,3.2915,2,2014,14
001161,01,2014-03-31,AMD,ADVANCED MICRO DEVICES,,4.0100,4.1400,3.6000,3,2014,14
001161,01,2014-04-30,AMD,ADVANCED MICRO DEVICES,,4.0900,4.3500,3.6500,4,2014,14
001161,01,2014-05-31,AMD,ADVANCED MICRO DEVICES,,4.0000,4.2400,3.8500,5,2014,14
001161,01,2014-06-30,AMD,ADVANCED MICRO DEVICES,,4.1900,4.5000,3.9000,6,2014,14
001161,01,2014-07-31,AMD,ADVANCED MICRO DEVICES,,3.9100,4.8000,3.6700,7,2014,14
001161,01,2014-08-31,AMD,ADVANCED MICRO DEVICES,,4.1700,4.3200,3.8700,8,2014,14
001161,01,2014-09-30,AMD,ADVANCED MICRO DEVICES,,3.4100,4.2500,3.4000,9,2014,14
001161,01,2014-10-31,AMD,ADVANCED MICRO DEVICES,,2.8000,3.4600,2.5400,10,2014,14
001161,01,2014-11-30,AMD,ADVANCED MICRO DEVICES,,2.7900,2.9050,2.5900,11,2014,14
001161,01,2014-12-31,AMD,ADVANCED MICRO DEVICES,,2.6700,2.8200,2.3500,12,2014,14
001161,01,2015-01-31,AMD,ADVANCED MICRO DEVICES,,2.5700,2.8400,2.1400,1,2015,14
001161,01,2015-02-28,AMD,ADVANCED MICRO DEVICES,,3.1100,3.3700,2.6500,2,2015,14
001161,01,2015-03-31,AMD,ADVANCED MICRO DEVICES,,2.6800,3.2300,2.5300,3,2015,14
001161,01,2015-04-30,AMD,ADVANCED MICRO DEVICES,,2.2600,2.9400,2.2500,4,2015,14
001161,01,2015-05-31,AMD,ADVANCED MICRO DEVICES,,2.2800,2.3900,2.2000,5,2015,14
001161,01,2015-06-30,AMD,ADVANCED MICRO DEVICES,,2.4000,2.6700,2.2500,6,2015,14
001161,01,2015-07-31,AMD,ADVANCED MICRO DEVICES,,1.9300,2.6300,1.6100,7,2015,14
001161,01,2015-08-31,AMD,ADVANCED MICRO DEVICES,,1.8100,2.2100,1.6500,8,2015,14
001161,01,2015-09-30,AMD,ADVANCED MICRO DEVICES,,1.7200,2.1400,1.6500,9,2015,14
001161,01,2015-10-31,AMD,ADVANCED MICRO DEVICES,,2.1200,2.2100,1.7200,10,2015,14
001161,01,2015-11-30,AMD,ADVANCED MICRO DEVICES,,2.3600,2.4000,1.9400,11,2015,14
001161,01,2015-12-31,AMD,ADVANCED MICRO DEVICES,,2.8700,3.0600,2.2000,12,2015,14
001161,01,2016-01-31,AMD,ADVANCED MICRO DEVICES,,2.2000,2.8200,1.7500,1,2016,14
001161,01,2016-02-29,AMD,ADVANCED MICRO DEVICES,,2.1400,2.1900,1.8100,2,2016,14
001161,01,2016-03-31,AMD,ADVANCED MICRO DEVICES,,2.8500,2.9800,2.1200,3,2016,14
001161,01,2016-04-30,AMD,ADVANCED MICRO DEVICES,,3.5500,3.9900,2.6000,4,2016,14
001161,01,2016-05-31,AMD,ADVANCED MICRO DEVICES,,4.5700,4.7100,3.4500,5,2016,14
001161,01,2016-06-30,AMD,ADVANCED MICRO DEVICES,,5.1400,5.5200,4.0700,6,2016,14
001161,01,2016-07-31,AMD,ADVANCED MICRO DEVICES,,6.8600,7.1599,4.8200,7,2016,14
001161,01,2016-08-31,AMD,ADVANCED MICRO DEVICES,,7.4000,8.0000,6.1500,8,2016,14
001161,01,2016-09-30,AMD,ADVANCED MICRO DEVICES,,6.9100,7.6400,5.6600,9,2016,14
001161,01,2016-10-31,AMD,ADVANCED MICRO DEVICES,,7.2300,7.5300,6.2400,10,2016,14
001161,01,2016-11-30,AMD,ADVANCED MICRO DEVICES,,8.9100,9.2300,6.2200,11,2016,14
001161,01,2016-12-31,AMD,ADVANCED MICRO DEVICES,,11.3400,12.4200,8.2600,12,2016,14
001161,01,2017-01-31,AMD,ADVANCED MICRO DEVICES,,10.3700,11.6900,9.4200,1,2017,14
001161,01,2017-02-28,AMD,ADVANCED MICRO DEVICES,,14.4600,15.5500,10.8100,2,2017,14
001161,01,2017-03-31,AMD,ADVANCED MICRO DEVICES,,14.5500,15.0900,12.3800,3,2017,14
001161,01,2017-04-30,AMD,ADVANCED MICRO DEVICES,,13.3000,14.7400,12.2200,4,2017,14
001161,01,2017-05-31,AMD,ADVANCED MICRO DEVICES,,11.1900,13.6300,9.8500,5,2017,14
001161,01,2017-06-30,AMD,ADVANCED MICRO DEVICES,,12.4800,14.6700,10.5650,6,2017,14
001161,01,2017-07-31,AMD,ADVANCED MICRO DEVICES,,13.6100,15.6500,12.1300,7,2017,14
001161,01,2017-08-31,AMD,ADVANCED MICRO DEVICES,,13.0000,13.9300,11.8600,8,2017,14
001161,01,2017-09-30,AMD,ADVANCED MICRO DEVICES,,12.7500,14.2400,12.0350,9,2017,14
001161,01,2017-10-31,AMD,ADVANCED MICRO DEVICES,,10.9850,14.4100,10.6500,10,2017,14
001161,01,2017-11-30,AMD,ADVANCED MICRO DEVICES,,10.8900,12.2700,10.6600,11,2017,14
001161,01,2017-12-31,AMD,ADVANCED MICRO DEVICES,,10.2800,11.1900,9.7000,12,2017,14
001161,01,2018-01-31,AMD,ADVANCED MICRO DEVICES,,13.7400,13.8500,10.3400,1,2018,14
001161,01,2018-02-28,AMD,ADVANCED MICRO DEVICES,,12.1100,13.8400,10.6300,2,2018,14
001161,01,2018-03-31,AMD,ADVANCED MICRO DEVICES,,10.0500,12.8200,9.7900,3,2018,14
001161,01,2018-04-30,AMD,ADVANCED MICRO DEVICES,,10.8800,11.3600,9.0400,4,2018,14
001161,01,2018-05-31,AMD,ADVANCED MICRO DEVICES,,13.7300,13.9500,10.7700,5,2018,14
001161,01,2018-06-30,AMD,ADVANCED MICRO DEVICES,,14.9900,17.3400,13.9200,6,2018,14
001161,01,2018-07-31,AMD,ADVANCED MICRO DEVICES,,18.3300,20.1800,14.7400,7,2018,14
001161,01,2018-08-31,AMD,ADVANCED MICRO DEVICES,,25.1700,27.3000,18.0000,8,2018,14
001161,01,2018-09-30,AMD,ADVANCED MICRO DEVICES,,30.8900,34.1400,25.5675,9,2018,14
001161,01,2018-10-31,AMD,ADVANCED MICRO DEVICES,,18.2100,31.9100,16.1700,10,2018,14
001161,01,2018-11-30,AMD,ADVANCED MICRO DEVICES,,21.3000,22.2235,17.1800,11,2018,14
001161,01,2018-12-31,AMD,ADVANCED MICRO DEVICES,,18.4600,23.7500,16.0300,12,2018,14
001161,01,2019-01-31,AMD,ADVANCED MICRO DEVICES,,24.4100,25.1400,16.9400,1,2019,14
001161,01,2019-02-28,AMD,ADVANCED MICRO DEVICES,,23.5300,25.5200,22.2700,2,2019,14
001161,01,2019-03-31,AMD,ADVANCED MICRO DEVICES,,25.5200,28.1100,21.0350,3,2019,14
001161,01,2019-04-30,AMD,ADVANCED MICRO DEVICES,,27.6300,29.9498,25.8300,4,2019,14
001161,01,2019-05-31,AMD,ADVANCED MICRO DEVICES,,27.4100,29.6700,26.0300,5,2019,14
001161,01,2019-06-30,AMD,ADVANCED MICRO DEVICES,,30.3700,34.3000,27.2900,6,2019,14
001161,01,2019-07-31,AMD,ADVANCED MICRO DEVICES,,30.4500,34.8600,30.3000,7,2019,14
001161,01,2019-08-31,AMD,ADVANCED MICRO DEVICES,,31.4500,35.5500,27.6500,8,2019,14
001161,01,2019-09-30,AMD,ADVANCED MICRO DEVICES,,28.9900,32.0500,28.3500,9,2019,14
001161,01,2019-10-31,AMD,ADVANCED MICRO DEVICES,,33.9300,34.3400,27.4300,10,2019,14
001161,01,2019-11-30,AMD,ADVANCED MICRO DEVICES,,39.1500,41.7900,34.1000,11,2019,14
001161,01,2019-12-31,AMD,ADVANCED MICRO DEVICES,,45.8600,47.3100,37.1500,12,2019,14
001161,01,2020-01-31,AMD,ADVANCED MICRO DEVICES,,47.0000,52.8100,46.1000,1,2020,14
001161,01,2020-02-29,AMD,ADVANCED MICRO DEVICES,,45.4800,59.2700,41.0400,2,2020,14
001161,01,2020-03-31,AMD,ADVANCED MICRO DEVICES,,45.4800,50.2000,36.7500,3,2020,14
001161,01,2020-04-30,AMD,ADVANCED MICRO DEVICES,,52.3900,58.6300,41.7000,4,2020,14
001161,01,2020-05-31,AMD,ADVANCED MICRO DEVICES,,53.8000,56.9800,49.0900,5,2020,14
001161,01,2020-06-30,AMD,ADVANCED MICRO DEVICES,,52.6100,59.0000,48.4200,6,2020,14
001161,01,2020-07-31,AMD,ADVANCED MICRO DEVICES,,77.4300,78.9600,51.6000,7,2020,14
001161,01,2020-08-31,AMD,ADVANCED MICRO DEVICES,,90.8200,92.6400,76.1000,8,2020,14
001161,01,2020-09-30,AMD,ADVANCED MICRO DEVICES,,81.9900,94.2800,73.8500,9,2020,14
001161,01,2020-10-31,AMD,ADVANCED MICRO DEVICES,,75.2900,88.7200,74.2300,10,2020,14
001161,01,2020-11-30,AMD,ADVANCED MICRO DEVICES,,92.6600,92.7400,73.7573,11,2020,14
001161,01,2020-12-31,AMD,ADVANCED MICRO DEVICES,,91.7100,97.9800,89.0297,12,2020,14
001161,01,2021-01-31,AMD,ADVANCED MICRO DEVICES,,85.6400,99.2300,85.0200,1,2021,14
001161,01,2021-02-28,AMD,ADVANCED MICRO DEVICES,,84.5100,94.2200,79.3600,2,2021,14
001161,01,2021-03-31,AMD,ADVANCED MICRO DEVICES,,78.5000,86.9500,73.8600,3,2021,14
001161,01,2021-04-30,AMD,ADVANCED MICRO DEVICES,,81.6200,89.2000,77.9350,4,2021,14
001161,01,2021-05-31,AMD,ADVANCED MICRO DEVICES,,80.0800,82.0000,72.5000,5,2021,14
001161,01,2021-06-30,AMD,ADVANCED MICRO DEVICES,,93.9300,94.3350,78.9600,6,2021,14
001161,01,2021-07-31,AMD,ADVANCED MICRO DEVICES,,106.1900,106.9700,84.2400,7,2021,14
001161,01,2021-08-31,AMD,ADVANCED MICRO DEVICES,,110.7200,122.4900,101.9750,8,2021,14
001161,01,2021-09-30,AMD,ADVANCED MICRO DEVICES,,102.9000,111.8500,99.5100,9,2021,14
001161,01,2021-10-31,AMD,ADVANCED MICRO DEVICES,,120.2300,128.0800,99.8200,10,2021,14
001161,01,2021-11-30,AMD,ADVANCED MICRO DEVICES,,158.3700,164.4599,118.1301,11,2021,14
001161,01,2021-12-31,AMD,ADVANCED MICRO DEVICES,,143.9000,160.8800,130.6000,12,2021,14
001161,01,2022-01-31,AMD,ADVANCED MICRO DEVICES,,114.2500,152.4200,99.3500,1,2022,14
001161,01,2022-02-28,AMD,ADVANCED MICRO DEVICES,,123.3400,132.9600,104.2600,2,2022,14
001161,01,2022-03-31,AMD,ADVANCED MICRO DEVICES,,109.3400,125.6700,100.0800,3,2022,14
001161,01,2022-04-30,AMD,ADVANCED MICRO DEVICES,,85.5200,111.4200,84.0200,4,2022,14
001161,01,2022-05-31,AMD,ADVANCED MICRO DEVICES,,101.8600,104.5500,83.2700,5,2022,14
001161,01,2022-06-30,AMD,ADVANCED MICRO DEVICES,,76.4700,109.5700,75.4800,6,2022,14
001161,01,2022-07-31,AMD,ADVANCED MICRO DEVICES,,94.4700,94.8100,71.6000,7,2022,14
001161,01,2022-08-31,AMD,ADVANCED MICRO DEVICES,,84.8700,104.5900,83.7200,8,2022,14
001161,01,2022-09-30,AMD,ADVANCED MICRO DEVICES,,63.3600,85.6800,62.8301,9,2022,14
001161,01,2022-10-31,AMD,ADVANCED MICRO DEVICES,,60.0600,70.2900,54.5700,10,2022,14
001161,01,2022-11-30,AMD,ADVANCED MICRO DEVICES,,77.6300,79.1600,58.0300,11,2022,14
001161,01,2022-12-31,AMD,ADVANCED MICRO DEVICES,,64.7700,79.2300,61.9600,12,2022,14
001161,01,2023-01-31,AMD,ADVANCED MICRO DEVICES,,75.1500,77.0798,60.0500,1,2023,14
001161,01,2023-02-28,AMD,ADVANCED MICRO DEVICES,,78.5800,88.9388,75.9201,2,2023,14
